Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AC095AC,ALB_296,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,038,Ficus microcarpa,Aiuola pedonale,38.143860,13.362795,12,45,1.2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.34,19.11
AC096AC,ALB_297,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,039,Ficus microcarpa,Aiuola pedonale,38.143868,13.362883,12,46,1.2,1,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.45,19.19
AC097AC,ALB_298,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,040,Celtis australis,Aiuola pedonale,38.143882,13.362956,12,51,1.2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.99,20.33
AC098AC,ALB_299,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,041,Celtis australis,Cercine,38.143890,13.363041,12,48,1.2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.65,20.09
AC099AC,ALB_300,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,042,Ficus microcarpa,Aiuola pedonale,38.143934,13.363335,12,52,1.2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.09,19.66
AD000AD,ALB_301,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,043,Ficus microcarpa,Aiuola pedonale,38.143944,13.363437,12,60,1.2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.95,20.28
AD001AD,ALB_302,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,044,Ficus microcarpa,Cercine,38.143979,13.363818,12,62,1,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.17,20.44
AD002AD,ALB_303,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,045,Ficus rubiginosa,Cercine,38.143990,13.363878,7,32,2,1.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,17.63,12.76
AD003AD,ALB_304,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,046,Ficus rubiginosa,Cercine,38.143996,13.363941,10,35,2,1.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,17.86,12.93
AD004AD,ALB_305,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,047,Ficus microcarpa,Cercine,38.144006,13.363994,12,42,2,1.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.02,18.88
AD005AD,ALB_306,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,048,Ficus microcarpa,Cercine,38.144009,13.364053,12,45,2,1.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.34,19.11
AD006AD,ALB_307,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,049,Ficus microcarpa,Cercine,38.144022,13.364105,12,52,2,1.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.09,19.66
AD007AD,ALB_308,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,050,Ficus microcarpa,Aiuola pedonale,38.144045,13.364246,12,65,1.5,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.49,20.67
AD008AD,ALB_309,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,051,Ficus microcarpa,Aiuola pedonale,38.144073,13.364408,12,55,1.5,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.41,19.89
AD009AD,ALB_310,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,052,Ficus microcarpa,Aiuola pedonale,38.144137,13.364894,12,50,1.5,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD010AD,ALB_311,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,053,Ficus microcarpa,Aiuola pedonale,38.144160,13.365020,12,68,1.5,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.81,20.9
AD011AD,ALB_312,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,054,Ficus microcarpa,Aiuola pedonale,38.144174,13.365146,12,60,1.5,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,27.95,20.28
AD012AD,ALB_313,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,055,Schinus molle,Cercine,38.144429,13.366303,12,75,2,n/a,B,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.68,19.39
AD013AD,ALB_314,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,056,Schinus molle,Cercine,38.144536,13.366132,10,70,0.2,2,D,APL.017S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.6-12m,cad,€256.86,Acquasanta,Montepellegrino,VIII,26.19,19.04
AD014AD,ALB_315,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,057,Schinus molle,Cercine,38.144477,13.366021,12,38,0.2,2,B,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,23.09,16.78
AD015AD,ALB_316,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,058,Schinus molle,Cercine,38.144429,13.365904,12,75,2,n/a,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,26.68,19.39
AD016AD,ALB_317,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,059,Schinus molle,Cercine,38.144386,13.365572,12,67,0.2,1.2,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,25.9,18.82
AD017AD,ALB_318,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,060,Schinus molle,Cercine,38.144376,13.365446,12,47,0.2,1,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,23.96,17.41
AD018AD,ALB_319,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,061,Schinus molle,Cercine,38.144349,13.365369,12,35,0.2,1,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,22.8,16.57
AD019AD,ALB_320,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,062,Schinus molle,Cercine,38.144336,13.365270,12,65,0.2,0.5,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,25.71,18.68
AD020AD,ALB_321,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,063,Ficus microcarpa,Aiuola pedonale,38.144318,13.364999,12,69,2.2,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,Acquasanta,Montepellegrino,VIII,28.92,20.98
AD021AD,ALB_322,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,064,Ficus microcarpa,Aiuola pedonale,38.144302,13.364905,12,66,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.6,20.75
AD022AD,ALB_323,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,065,Ficus microcarpa,Aiuola pedonale,38.144290,13.364812,12,71,2,1,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,29.13,21.14
AD023AD,ALB_324,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,066,Ficus microcarpa,Aiuola pedonale,38.144281,13.364725,12,70,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,29.03,21.06
AD024AD,ALB_325,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,067,Ficus microcarpa,Aiuola pedonale,38.144271,13.364634,12,72,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,29.24,21.22
AD025AD,ALB_326,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,068,Ficus microcarpa,Aiuola pedonale,38.144252,13.364539,12,69,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.92,20.98
AD026AD,ALB_327,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,069,Ficus rubiginosa,Aiuola pedonale,38.144240,13.364428,12,65,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,20.14,14.58
AD027AD,ALB_328,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,070,Ficus microcarpa,Aiuola pedonale,38.144226,13.364345,12,64,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.38,20.59
AD028AD,ALB_329,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,071,Ficus microcarpa,Aiuola pedonale,38.144217,13.364256,12,77,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,29.78,21.61
AD029AD,ALB_330,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,072,Ficus microcarpa,Aiuola pedonale,38.144207,13.364118,12,65,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.49,20.67
AD030AD,ALB_331,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,073,Ficus microcarpa,Aiuola pedonale,38.144192,13.364020,12,62,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.17,20.44
AD031AD,ALB_332,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,074,Ficus microcarpa,Aiuola pedonale,38.144177,13.363928,12,66,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.6,20.75
AD032AD,ALB_333,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,075,Ficus microcarpa,Aiuola pedonale,38.144169,13.363827,12,68,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,28.81,20.9
AD033AD,ALB_334,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,076,Ficus microcarpa,Cercine,38.144096,13.363345,12,70,1,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,29.03,21.06
AD034AD,ALB_335,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,077,Melia azadirach,Cercine,38.144060,13.363166,12,53,1.2,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,Acquasanta,Montepellegrino,VIII,24.67,17.96
AD035AD,ALB_336,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,078,Melia azadirach,Aiuola pedonale,38.144043,13.363009,12,60,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,25.35,18.46
AD036AD,ALB_337,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,079,Ficus microcarpa,Aiuola pedonale,38.144035,13.362892,12,60,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.95,20.28
AD037AD,ALB_338,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,080,Ficus microcarpa,Aiuola pedonale,38.144016,13.362791,12,61,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.06,20.36
AD038AD,ALB_339,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,081,Ficus microcarpa,Aiuola pedonale,38.143986,13.362540,12,59,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.84,20.2
AD039AD,ALB_340,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,082,Ficus microcarpa,Aiuola pedonale,38.143978,13.362464,12,48,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.66,19.34
AD040AD,ALB_341,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,083,Ficus microcarpa,Aiuola pedonale,38.143967,13.362382,12,51,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.98,19.58
AD041AD,ALB_342,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,084,Ficus microcarpa,Aiuola pedonale,38.143946,13.362290,12,49,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.77,19.42
AD042AD,ALB_343,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,085,Ficus microcarpa,Aiuola pedonale,38.143940,13.362157,12,50,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD043AD,ALB_344,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,086,Ficus microcarpa,Aiuola pedonale,38.143933,13.362070,12,45,1,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.34,19.11
AD044AD,ALB_345,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,087,Ficus microcarpa,Cercine,38.143919,13.361975,12,65,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.49,20.67
AD045AD,ALB_346,Via Rizzo Ammiraglio - B,418700,930,01/01/1025,Dott. Roberto Marceddu,088,Ficus microcarpa,Cercine,38.143906,13.361883,12,69,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.92,20.98
AD046AD,ALB_347,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,089,Ficus microcarpa,Cercine,38.143869,13.361598,12,62,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.17,20.44
AD047AD,ALB_348,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,090,Ficus microcarpa,Aiuola spartitraffico,38.143860,13.361117,12,55,1,n/a,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.41,19.89
AD048AD,ALB_349,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,091,Ficus microcarpa,Aiuola spartitraffico,38.143901,13.361007,12,55,1,n/a,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.41,19.89
AD049AD,ALB_350,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,092,Ficus microcarpa,Cercine,38.143781,13.360792,12,70,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,29.03,21.06
AD050AD,ALB_351,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,093,Ficus microcarpa,Cercine,38.143760,13.360687,12,77,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,29.78,21.61
AD051AD,ALB_352,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,094,Ficus microcarpa,Cercine,38.143738,13.360569,12,50,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD052AD,ALB_353,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,095,Ficus microcarpa,Cercine,38.143721,13.360455,12,67,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.7,20.83
AD053AD,ALB_354,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,096,Ficus microcarpa,Aiuola pedonale,38.143688,13.360206,12,55,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.41,19.89
AD054AD,ALB_355,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,097,Ficus microcarpa,Aiuola pedonale,38.143670,13.360097,12,55,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.41,19.89
AD055AD,ALB_356,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,098,Ficus microcarpa,Cercine,38.143657,13.359974,12,61,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,28.06,20.36
AD056AD,ALB_357,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,099,Ficus microcarpa,Aiuola pedonale,38.143645,13.359867,12,60,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.95,20.28
AD057AD,ALB_358,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,100,Ficus microcarpa,Aiuola pedonale,38.143628,13.359756,12,59,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.84,20.2
AD058AD,ALB_359,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,101,Ficus microcarpa,Aiuola pedonale,38.143604,13.359595,12,73,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,29.35,21.29
AD059AD,ALB_360,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,102,Ficus microcarpa,Cercine,38.143581,13.359311,12,58,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.74,20.12
AD060AD,ALB_361,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,103,Ficus microcarpa,Cercine,38.143555,13.359161,12,53,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.2,19.73
AD061AD,ALB_362,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,104,Ficus microcarpa,Cercine,38.143537,13.359032,12,52,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.09,19.66
AD062AD,ALB_363,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,105,Ficus microcarpa,Cercine,38.143499,13.358764,12,50,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD063AD,ALB_364,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,106,Ficus microcarpa,Aiuola pedonale,38.143484,13.358655,12,48,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.66,19.34
AD064AD,ALB_365,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,107,Ficus microcarpa,Aiuola pedonale,38.143472,13.358553,12,48,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.66,19.34
AD065AD,ALB_366,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,108,Ficus microcarpa,Cercine,38.143454,13.358427,12,50,,,C/D,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD066AD,ALB_367,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,109,Ficus microcarpa,Cercine,38.143440,13.358265,12,58,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,27.74,20.12
AD067AD,ALB_368,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,110,Ficus microcarpa,Cercine,38.143420,13.358096,12,50,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD068AD,ALB_369,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,111,Ficus microcarpa,Cercine,38.143394,13.357949,12,49,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.77,19.42
AD069AD,ALB_370,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,112,Ficus microcarpa,Cercine,38.143375,13.357799,12,50,1.2,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,26.88,19.5
AD070AD,ALB_371,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,113,Ficus magnoloides,Cercine,38.143252,13.357106,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,96.25,70.25
AD071AD,ALB_372,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,114,Ficus magnoloides,Cercine,38.143232,13.357037,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,96.25,70.25
AD072AD,ALB_373,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,115,Ficus magnoloides,Cercine,38.143208,13.356983,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,96.25,70.25
AD073AD,ALB_374,Via Rizzo Ammiraglio - A,41870,930,01/01/1025,Dott. Roberto Marceddu,116,Ficus magnoloides,Cercine,38.143180,13.356937,15,300,3,1,C/D,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,96.25,70.25
